id,title,author,created_at,closed_at,labels,time_to_solve
2210762851,test: drivers: build_all: stepper: fix gpio stepper,jilaypandya,2024-12-02 16:23:19+00:00,2024-12-04 19:14:08+00:00,"{'bug': 1, 'priority: low': 1}",2 days 02:50:49
2210602924,sensors: lsm6dsv16x: fix get_frame_count API,avisconti,2024-12-02 15:13:14+00:00,2025-01-02 03:07:37+00:00,"{'bug': 1, 'area: Drivers': 1, 'area: Sensors': 1, 'area: RTIO': 1}",30 days 11:54:23
2208944465,API Change: Stream Flash: Remove device size autodetection from stream_flash_init,de-nordic,2024-12-01 14:07:47+00:00,2025-01-07 14:56:54+00:00,"{'bug': 1, 'area: Storage': 1, 'Release Notes': 1}",37 days 00:49:07
2206078321,sensor/st: lsm6dsv16x: Fix lsm6dsv16x_attr_get() API,avisconti,2024-11-28 16:24:14+00:00,2024-11-29 08:21:03+00:00,"{'bug': 1, 'area: Drivers': 1, 'area: Sensors': 1, 'Trivial': 1}",0 days 15:56:49
2204138304,mgmt: mcumgr: grp: img_mgmt: Fix misplaced #endif,thedjnK,2024-11-27 19:22:40+00:00,2024-11-28 08:38:49+00:00,"{'bug': 1, 'priority: low': 1, 'area: mcumgr': 1, 'Trivial': 1, 'size: XS': 1, 'backport v4.0-branch': 1}",0 days 13:16:09
2201329446,drivers: flash: spi_nor: fix 4byte opcodes,maass-hamburg,2024-11-26 15:47:52+00:00,2024-12-03 12:06:42+00:00,"{'bug': 1, 'area: Flash': 1, 'Trivial': 1, 'size: XS': 1}",6 days 20:18:50
2201052642,usb: device_next: fix null pointer dereference in Get Interface,jfischer-no,2024-11-26 13:52:14+00:00,2024-11-28 15:43:57+00:00,"{'bug': 1, 'area: USB': 1, 'Coverity': 1, 'Experimental': 1}",2 days 01:51:43
2200367183,Bluetooth: Controller: Fix ISO Tx PDU buffer counts for fragmentation,cvinayak,2024-11-26 08:52:33+00:00,2025-02-24 20:18:38+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Samples': 1, 'area: Bluetooth Controller': 1, 'area: Bluetooth Host': 1, 'area: Bluetooth HCI': 1, 'area: Bluetooth Audio': 1, 'area: Bluetooth ISO': 1}",90 days 11:26:05
2198911115,samples: Bluetooth: BAP: Refactor stream_recv_lc3_codec,Thalley,2024-11-25 16:48:02+00:00,2024-12-09 14:11:24+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Samples': 1, 'area: Bluetooth Audio': 1}",13 days 21:23:22
2198369732,TF-M: increase default Mbed TLS heap size in TF-M,valeriosetti,2024-11-25 12:49:36+00:00,2024-12-04 15:12:45+00:00,"{'bug': 1, 'manifest': 1, 'manifest-trusted-firmware-m': 1, 'area: TF-M': 1, 'size: XS': 1}",9 days 02:23:09
2196950239,twister: testplan: Detect duplicates on --no-detailed-test-id,golowanow,2024-11-24 20:07:46+00:00,2024-11-27 07:19:40+00:00,"{'bug': 1, 'area: Twister': 1}",2 days 11:11:54
2194981514,drivers/flash: Correct flash_erase userspace handler,de-nordic,2024-11-22 15:32:12+00:00,2024-12-19 18:55:53+00:00,"{'bug': 1, 'priority: low': 1, 'area: Flash': 1, 'size: XS': 1, 'backport v3.7-branch': 1, 'backport v4.0-branch': 1}",27 days 03:23:41
2189455125,arch: riscv: reg: include required header,ycsin,2024-11-20 09:26:26+00:00,2024-11-22 10:32:23+00:00,"{'bug': 1, 'area: RISCV': 1, 'area: Architectures': 1, 'backport v4.0-branch': 1}",2 days 01:05:57
2189424174,tests: flash_map: Fix tests configurations,de-nordic,2024-11-20 09:15:45+00:00,2024-11-26 14:44:54+00:00,"{'bug': 1, 'area: Tests': 1, 'area: Storage': 1, 'Trivial': 1}",6 days 05:29:09
2187603230,tests: Thread-Metric: Filter properly native targets,aescolar,2024-11-19 13:34:31+00:00,2024-11-19 13:52:05+00:00,"{'bug': 1, 'Hotfix': 1, 'area: Benchmarks': 1}",0 days 00:17:34
2186908572,lib: shell: replace strtol with strtoul in cmd_load for address parsing,jakub-uC,2024-11-19 08:02:04+00:00,2024-11-21 08:17:08+00:00,"{'bug': 1, 'priority: low': 1, 'area: Shell': 1, 'backport v3.7-branch': 1, 'backport v4.0-branch': 1}",2 days 00:15:04
2185000234,tests: Bluetooth: ASCS: Fix various issues in ASCS unit tests,Thalley,2024-11-18 11:52:28+00:00,2024-11-26 20:43:13+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1}",8 days 08:50:45
2184864888,i2c: target: eeprom_target: Fix buffer write,kasjer,2024-11-18 10:48:02+00:00,2024-11-20 13:23:38+00:00,"{'bug': 1, 'area: I2C': 1, 'area: EEPROM': 1, 'backport v3.7-branch': 1, 'backport v4.0-branch': 1}",2 days 02:35:36
2181480578,Bluetooth: host: Fix bug in disconnected handling,jthm-ot,2024-11-15 09:57:16+00:00,2024-11-19 14:50:43+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Host': 1}",4 days 04:53:27
2180395019,bluetooth: CTS: Fix includes to avoid build error with some libCs,aescolar,2024-11-14 18:54:46+00:00,2024-11-19 00:29:32+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Host': 1, 'backport v4.0-branch': 1}",4 days 05:34:46
2179664780,Bluetooth: Host: Refactor legacy adv creation,ludvigsj,2024-11-14 12:54:27+00:00,2024-11-18 18:16:27+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Host': 1}",4 days 05:22:00
2179323413,drivers: serial: gecko: Fix build error on Series 0,asmellby,2024-11-14 10:00:19+00:00,2024-11-14 17:01:17+00:00,"{'bug': 1, 'area: UART': 1, 'platform: Silabs': 1}",0 days 07:00:58
2179103268,soc: sensry: sy1xx: fix CI issue with LLEXT build,pillo79,2024-11-14 08:05:42+00:00,2024-11-14 17:01:28+00:00,"{'bug': 1, 'Trivial': 1, 'area: Linker Scripts': 1, 'area: llext': 1}",0 days 08:55:46
2178226350,logging: Add a log flush operation,teburd,2024-11-13 19:59:38+00:00,2025-01-15 08:33:28+00:00,"{'bug': 1, 'area: Logging': 1, 'area: Testsuite': 1, 'area: llext': 1}",62 days 12:33:50
2176706881,Bluetooth: Mesh: Fix proxy advertising set sending Mesh messages,LingaoM,2024-11-13 08:12:43+00:00,2024-11-19 14:51:51+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'Trivial': 1, 'area: Bluetooth Mesh': 1}",6 days 06:39:08
2175085846,Ethernet: Fix stm32f2 compilation error,marwaiehm-st,2024-11-12 14:53:17+00:00,2024-11-13 15:13:24+00:00,"{'bug': 1, 'platform: STM32': 1, 'area: Ethernet': 1, 'Regression': 1}",1 days 00:20:07
2174879972,Fix nxp enet carrier after boot,decsny,2024-11-12 13:18:30+00:00,2024-11-13 15:07:59+00:00,"{'bug': 1, 'platform: NXP': 1, 'area: Ethernet': 1, 'Regression': 1, 'platform: NXP Drivers': 1}",1 days 01:49:29
2171613149,drivers: counter: Fix unbalanced policy state locks,ioannis-karachalios,2024-11-10 20:44:37+00:00,2024-11-12 21:48:20+00:00,"{'bug': 1, 'area: Counter': 1, 'platform: Renesas SmartBond': 1, 'backport v3.7-branch': 1}",2 days 01:03:43
2171578404,tests: pwm_loopback: Capture disable omission issue,ioannis-karachalios,2024-11-10 19:19:04+00:00,2024-12-03 12:06:53+00:00,"{'bug': 1, 'area: PWM': 1}",22 days 16:47:49
2171475854,drivers: dma_mcux_edma: utilize correct macros for edma v3,Dat-NguyenDuy,2024-11-10 14:28:52+00:00,2024-11-11 23:53:08+00:00,"{'bug': 1, 'area: DMA': 1, 'Trivial': 1, 'platform: NXP Drivers': 1}",1 days 09:24:16
2170795183,include: dt-bindings: misc: nordic: Fix include-guard,soburi,2024-11-09 06:34:31+00:00,2024-11-22 22:47:31+00:00,"{'priority: low': 1, 'Trivial': 1, 'area: Devicetree Binding': 1}",13 days 16:13:00
2170789283,include: Correct duplicated include guard,soburi,2024-11-09 06:16:43+00:00,2024-11-19 00:30:42+00:00,"{'priority: low': 1, 'area: DMA': 1, 'area: Interrupt Controller': 1, 'area: Pinctrl': 1}",9 days 18:13:59
2170772083,include: Fix wrong include guard,soburi,2024-11-09 05:22:09+00:00,2024-11-14 03:11:26+00:00,"{'bug': 1, 'priority: low': 1, 'area: Sensors': 1, 'area: Architectures': 1, 'Trivial': 1}",4 days 21:49:17
2170510680,boards: nxp: mimxrt1050 align partitions to 256K,dleach02,2024-11-08 21:28:28+00:00,2024-11-14 17:56:44+00:00,"{'bug': 1, 'area: Boards': 1, 'platform: NXP': 1}",5 days 20:28:16
2170470116,drivers: spi_mcux_lpspi: Fix DMA path on RT,decsny,2024-11-08 20:54:43+00:00,2024-11-08 21:56:08+00:00,"{'bug': 1, 'area: SPI': 1, 'Regression': 1, 'Trivial': 1, 'platform: NXP Drivers': 1}",0 days 01:01:25
2170234604,arch: riscv: reset global pointer on exception,ycsin,2024-11-08 18:19:01+00:00,2024-11-14 03:08:54+00:00,"{'bug': 1, 'area: Security': 1, 'area: RISCV': 1, 'area: Architectures': 1, 'Release Blocker': 1, 'backport v3.7-branch': 1}",5 days 08:49:53
2170017854,LLEXT/Xtensa/detached: disable FLIX commands and link once,lyakh,2024-11-08 16:29:37+00:00,2024-11-20 10:17:07+00:00,"{'bug': 1, 'area: Build System': 1, 'area: Toolchains': 1, 'area: llext': 1}",11 days 17:47:30
2169940271,linker: llext: avoid modifying current address in linker script snippet,pillo79,2024-11-08 15:51:04+00:00,2024-11-08 19:56:57+00:00,"{'bug': 1, 'area: Linker Scripts': 1, 'area: llext': 1}",0 days 04:05:53
2169860958,Add Posix netinet_in.h additions,jukkar,2024-11-08 15:10:29+00:00,2024-11-16 18:44:35+00:00,"{'bug': 1, 'area: Networking': 1, 'area: POSIX': 1}",8 days 03:34:06
2168400213,tests: Fix sched benchmark exception on qemu_riscv64,peter-mitsis,2024-11-07 22:23:04+00:00,2024-11-08 21:55:24+00:00,"{'bug': 1, 'area: Benchmarks': 1, 'size: XS': 1}",0 days 23:32:20
2168322395,modules: hal: nxp: update to include fix for CACHE64_GetInstanceByAddr(),danieldegrasse,2024-11-07 21:21:46+00:00,2024-11-08 15:25:55+00:00,"{'bug': 1, 'Trivial': 1, 'manifest': 1, 'manifest-hal_nxp': 1, 'size: XS': 1}",0 days 18:04:09
2168304854,drivers: flexspi_nor: Fix Flash failures seen on FRDM-MCXN947,mmahadevan108,2024-11-07 21:08:16+00:00,2024-11-08 15:26:24+00:00,"{'bug': 1, 'area: Flash': 1, 'platform: NXP Drivers': 1}",0 days 18:18:08
2167695219,driver/dma_smartbond: Fix driver initialization when PM_DEVICE is set,ydamigos,2024-11-07 15:28:52+00:00,2024-11-12 21:49:26+00:00,"{'bug': 1, 'area: DMA': 1, 'platform: Renesas SmartBond': 1, 'backport v3.7-branch': 1}",5 days 06:20:34
2166197206,tests: drivers: ipm: Fix drivers.ipc.mailbox,golowanow,2024-11-06 22:33:40+00:00,2024-11-08 15:28:50+00:00,"{'bug': 1, 'area: Tests': 1, 'area: IPM': 1}",1 days 16:55:10
2166166478,soc: mcxw: Fix CONFIG_NUM_IRQS to not incude last reserved irq,EmilioCBen,2024-11-06 22:10:25+00:00,2024-11-08 15:26:43+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1, 'size: XS': 1}",1 days 17:16:18
2165987102,soc: rt11xx: usb2: Typo in clock initialization of usb2,Raymond0225,2024-11-06 20:04:22+00:00,2024-11-07 14:32:52+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1, 'size: XS': 1}",0 days 18:28:30
2165838357,drivers: eth_nxp_enet: use net_if_carrier_off init,decsny,2024-11-06 18:29:20+00:00,2024-11-08 00:04:19+00:00,"{'bug': 1, 'area: Ethernet': 1, 'Trivial': 1, 'block: HW Test': 1, 'platform: NXP Drivers': 1, 'size: XS': 1}",1 days 05:34:59
2164995763,Bluetooth: Host: Ensure only connected peers affect CCC value,HaavardRei,2024-11-06 11:38:57+00:00,2024-11-08 17:35:42+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Host': 1}",2 days 05:56:45
2164858220,mdio: fmurt6: dts: Enable the parent node of mdio,sumitbatra-nxp,2024-11-06 10:31:35+00:00,2024-11-06 22:39:33+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1}",0 days 12:07:58
2164661850,kernel: fix k_sleep in no multi-threading mode,KushnerovMikhail,2024-11-06 08:53:11+00:00,2024-11-16 19:07:41+00:00,"{'bug': 1, 'area: Kernel': 1}",10 days 10:14:30
2164503485,drivers: serial: nrfx_uarte: Fix RX path without low power modes,nordic-krch,2024-11-06 07:08:36+00:00,2024-11-16 19:55:43+00:00,"{'bug': 1, 'area: UART': 1, 'platform: nRF': 1, 'size: XS': 1}",10 days 12:47:07
2164009636,Update Ram Size On MCXW71 and testcase.yaml for CMSIS_DSP/Transform,EmilioCBen,2024-11-05 22:27:19+00:00,2024-11-08 15:25:05+00:00,"{'bug': 1, 'platform: NXP': 1, 'area: CMSIS-DSP': 1}",2 days 16:57:46
2163978837,Bluetooth: BAP: Fix bad state check for broadcast sink,Thalley,2024-11-05 21:59:37+00:00,2024-11-08 00:04:34+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1}",2 days 02:04:57
2163538023,Bluetooth: CSIP: Fix off-by-one in in lock restore,Thalley,2024-11-05 16:59:14+00:00,2024-11-08 15:24:43+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1}",2 days 22:25:29
2163359310,include: dt-bindings: regulator: nrf5x: Fix guards,carlescufi,2024-11-05 15:30:26+00:00,2024-11-05 19:45:46+00:00,"{'bug': 1, 'Trivial': 1, 'area: Regulators': 1, 'size: XS': 1}",0 days 04:15:20
2163213355,Fix for situation where smp shell transport can respond on a different device than it receives from,zakport,2024-11-05 14:24:22+00:00,2024-11-08 19:57:09+00:00,"{'bug': 1, 'area: mcumgr': 1, 'backport v3.7-branch': 1}",3 days 05:32:47
2163204100,samples: Bluetooth: PBP: Source: Fix advertising data,Thalley,2024-11-05 14:20:09+00:00,2024-11-16 19:56:30+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Samples': 1, 'area: Bluetooth Audio': 1}",11 days 05:36:21
2163196927,tests: Bluetooth: PBP: Fix adv data for PBP BSIM test,Thalley,2024-11-05 14:16:38+00:00,2024-11-07 14:33:03+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1}",2 days 00:16:25
2163161551,dp: swdp_bitbang: fix missing reset pin error,maxd-nordic,2024-11-05 13:59:51+00:00,2024-11-07 14:33:19+00:00,"{'bug': 1, 'area: dap': 1}",2 days 00:33:28
2162955048,add checks for optional properties of FPGA iCE40,benediktibk,2024-11-05 12:20:39+00:00,2024-11-07 14:32:42+00:00,"{'bug': 1, 'area: FPGA': 1}",2 days 02:12:03
2162648333,tests bsim bt audio: Increase execution timeout,aescolar,2024-11-05 09:39:02+00:00,2024-11-06 08:40:16+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'Hotfix': 1, 'area: Bluetooth Controller': 1, 'area: Bluetooth Audio': 1, 'platform: nRF BSIM': 1}",0 days 23:01:14
2162577328,Bluetooth: Controller: Fix spurious ISO Sync receiver stall,aescolar,2024-11-05 09:02:53+00:00,2024-11-05 19:44:37+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'Hotfix': 1, 'area: Bluetooth Controller': 1}",0 days 10:41:44
2162000738,xtensa: remove mem_domain excess padding,dcpleung,2024-11-04 23:54:00+00:00,2024-11-07 19:06:23+00:00,"{'bug': 1, 'area: Kernel': 1, 'area: Xtensa': 1, 'area: Architectures': 1, 'backport v3.7-branch': 1}",2 days 19:12:23
2161727394,Fix display shield testcase,danieldegrasse,2024-11-04 20:34:51+00:00,2024-11-08 17:35:58+00:00,"{'bug': 1, 'area: Samples': 1}",3 days 21:01:07
2161620191,pinctrl: esp32c6: Fix for input/output enable flags,raffarost,2024-11-04 19:25:58+00:00,2024-11-08 17:36:22+00:00,"{'bug': 1, 'area: SPI': 1, 'platform: ESP32': 1}",3 days 22:10:24
2161517626,samples: drivers: adc: Adjust resolution value,ioannis-karachalios,2024-11-04 18:21:01+00:00,2025-01-31 00:32:48+00:00,"{'bug': 1, 'area: ADC': 1, 'area: Samples': 1, 'Stale': 1}",87 days 06:11:47
2161071679,samples: Bluetooth: BAP: Add missing return in stream_is_streaming,Thalley,2024-11-04 14:42:55+00:00,2024-11-06 18:10:07+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Samples': 1, 'Trivial': 1, 'area: Bluetooth Audio': 1, 'size: XS': 1}",2 days 03:27:12
2160859420,test: net: lib: prometheus: formatter: Fix test flakiness,rlubos,2024-11-04 13:02:27+00:00,2024-11-06 17:53:29+00:00,"{'bug': 1, 'area: Networking': 1, 'size: XS': 1}",2 days 04:51:02
2160855229,samples: sensor: exclude sensors for trigger without trigger,FRASTM,2024-11-04 13:00:20+00:00,2024-11-22 16:42:33+00:00,"{'bug': 1, 'area: Sensors': 1, 'area: Samples': 1}",18 days 03:42:13
2160846906,tests: subsys: dfu: img_util: Increase stack size,anangl,2024-11-04 12:56:06+00:00,2024-11-06 17:57:42+00:00,"{'bug': 1, 'area: DFU': 1, 'size: XS': 1}",2 days 05:01:36
2160844942,tests: Bluetooth: CAP: Acceptor bsim test use ext_adv,Thalley,2024-11-04 12:55:03+00:00,2024-12-05 14:20:08+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1}",31 days 01:25:05
2160838322,west: runners: nrf: Fix for check for missing UICR,57300,2024-11-04 12:51:28+00:00,2024-11-06 22:39:10+00:00,"{'bug': 1, 'area: West': 1}",2 days 09:47:42
2160429649,soc: nrf54h: gpd: use callback to fetch nrfs async result,gmarull,2024-11-04 09:17:15+00:00,2024-11-07 16:57:45+00:00,"{'bug': 1, 'platform: nRF': 1}",3 days 07:40:30
2160311430,net: wifi: Fix 11k command errors,nxf58150,2024-11-04 08:07:59+00:00,2024-11-08 02:42:15+00:00,"{'bug': 1, 'area: Networking': 1, 'area: Wi-Fi': 1}",3 days 18:34:16
2159772546,drivers: flash: sam: fix flash erase last page,bjarki-andreasen,2024-11-03 19:40:28+00:00,2025-03-10 14:02:17+00:00,"{'bug': 1, 'area: Flash': 1, 'platform: Microchip SAM': 1, 'backport v4.1-branch': 1}",126 days 18:21:49
2159744651,twister: Fix NOTRUN status,golowanow,2024-11-03 18:32:50+00:00,2024-11-06 17:52:25+00:00,"{'bug': 1, 'area: Twister': 1}",2 days 23:19:35
2159662454,tests: crypto: tinycrypt: Fix premature Ztest end logging,golowanow,2024-11-03 14:27:49+00:00,2024-11-08 17:35:22+00:00,"{'bug': 1, 'area: Crypto / RNG': 1}",5 days 03:07:33
2159525481,drivers/wifi/nrfwifi: Add buffer for discard bytes,hongquan-prog,2024-11-03 06:34:59+00:00,2024-11-08 20:01:23+00:00,"{'bug': 1, 'area: Wi-Fi': 1}",5 days 13:26:24
2159135342,drivers: nrfwifi: Fix the undefined macro usage,krish2718,2024-11-02 11:46:27+00:00,2024-11-06 17:58:38+00:00,"{'bug': 1, 'area: Wi-Fi': 1}",4 days 06:12:11
2159028464,Bluetooth: Controller: Fix spurious ISO Sync receiver stall,cvinayak,2024-11-02 05:00:17+00:00,2024-11-06 04:14:49+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Controller': 1, 'area: Bluetooth Audio': 1}",3 days 23:14:32
2158610314,[Backport v3.7-branch] testsuite: coverage: fix typo in the CMakeLists.txt,zephyrbot,2024-11-01 18:55:01+00:00,2024-11-04 14:20:21+00:00,"{'bug': 1, 'Backport': 1, 'area: Testsuite': 1, 'size: XS': 1}",2 days 19:25:20
2158282878,doc: fix scrolling glitch causing search bar to be partially hidden,kartben,2024-11-01 15:37:34+00:00,2024-11-05 16:53:35+00:00,"{'bug': 1, 'area: Documentation Infrastructure': 1, 'size: XS': 1}",4 days 01:16:01
2158278886,boards: thingy53: Fix missing GPIOs,krish2718,2024-11-01 15:34:52+00:00,2024-11-06 17:52:47+00:00,"{'bug': 1, 'platform: nRF': 1, 'area: Shields': 1}",5 days 02:17:55
2158174928,cmake: use CMake variable KERNEL_VERSION_CUSTOMIZATION for default value,tejlmand,2024-11-01 14:33:25+00:00,2024-11-05 16:53:50+00:00,"{'bug': 1, 'area: Build System': 1}",4 days 02:20:25
2158131518,Bluetooth: CSIP: Handle disconnects while in procedure,Thalley,2024-11-01 14:07:29+00:00,2024-11-06 20:42:52+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1}",5 days 06:35:23
2157705740,net: wifi: Check string length in sscanf,jukkar,2024-11-01 08:26:53+00:00,2024-11-05 16:52:29+00:00,"{'bug': 1, 'area: Networking': 1, 'area: Wi-Fi': 1}",4 days 08:25:36
2157639724,soc: nxp: imxrt118x: update MPU configuration,nxp-shelley,2024-11-01 07:33:32+00:00,2024-11-06 20:43:01+00:00,"{'bug': 1, 'platform: NXP': 1}",5 days 13:09:29
2157097109,Support multiple instances of SDMMC and MMC subsystem disk drivers,danieldegrasse,2024-10-31 21:11:33+00:00,2024-11-05 21:25:10+00:00,"{'bug': 1, 'Enhancement': 1, 'area: Drivers': 1, 'area: Disk Access': 1}",5 days 00:13:37
2156886687,Revert Changes to cortex_m swap code with major impact on kernel context switching times,nashif,2024-10-31 18:42:05+00:00,2024-11-01 18:54:44+00:00,"{'bug': 1, 'area: ARM': 1, 'backport v3.7-branch': 1}",1 days 00:12:39
2156227273,soc: fix the IPM and MBOX dependency condition,uLipe,2024-10-31 13:06:18+00:00,2024-11-04 21:50:58+00:00,"{'bug': 1, 'platform: ESP32': 1}",4 days 08:44:40
2156176623,net: dhcpv4: Fix DNS server list allocation,jukkar,2024-10-31 12:43:00+00:00,2024-11-04 19:40:57+00:00,"{'bug': 1, 'area: Networking': 1, 'backport v3.7-branch': 1}",4 days 06:57:57
2156085338,net: dns: Convert the query and answer to small case letters,jukkar,2024-10-31 11:45:00+00:00,2024-11-04 19:41:17+00:00,"{'bug': 1, 'area: Networking': 1}",4 days 07:56:17
2156013434,soc: nordic: dmm: Fix DMM_REG_ALIGN_SIZE macro when CONFIG_DCACHE=n,57300,2024-10-31 10:55:40+00:00,2024-11-05 16:57:07+00:00,"{'bug': 1, 'platform: nRF': 1}",5 days 06:01:27
2155982229,drivers: pwm_led: esp32: add inverted pwm polarity,epc-ake,2024-10-31 10:36:18+00:00,2024-12-16 07:44:37+00:00,"{'bug': 1, 'area: PWM': 1, 'platform: ESP32': 1}",45 days 21:08:19
2155794206,drivers: udc_nrf: handle overwritten Set Address commands,tmon-nordic,2024-10-31 08:39:42+00:00,2024-11-19 23:12:05+00:00,"{'bug': 1, 'area: USB': 1}",19 days 14:32:23
2155153660,samples: video: capture: Fix floating point logging issue,ngphibang,2024-10-30 22:44:08+00:00,2024-10-31 14:22:12+00:00,"{'bug': 1, 'area: Samples': 1, 'Trivial': 1, 'area: Video': 1, 'size: XS': 1}",0 days 15:38:04
2155067029,tests: counter: RW612 dts overlay support for basic_api tests,dleach02,2024-10-30 21:46:34+00:00,2024-11-05 16:56:00+00:00,"{'bug': 1, 'area: Counter': 1, 'Trivial': 1}",5 days 19:09:26
2154797474,Fix: GPIO Stepper Driver,jilaypandya,2024-10-30 19:12:20+00:00,2024-11-19 00:37:38+00:00,"{'bug': 1, 'priority: medium': 1, 'area: Process': 1, 'area: Devicetree': 1, 'Release Notes': 1, 'area: Stepper': 1}",19 days 05:25:18
2154318283,testsuite: coverage: fix typo in the CMakeLists.txt,ycsin,2024-10-30 15:50:17+00:00,2024-11-01 18:54:15+00:00,"{'bug': 1, 'area: Testsuite': 1, 'size: XS': 1, 'backport v3.7-branch': 1}",2 days 03:03:58
2153674752,tests: drivers: flash: Fix MAX32666 flash error,mertvatansever,2024-10-30 11:26:06+00:00,2024-11-01 14:55:53+00:00,"{'bug': 1, 'area: Flash': 1, 'area: Tests': 1, 'platform: ADI': 1}",2 days 03:29:47
2153654800,lib: os: cbprintf_packaged: Fix cbprintf_package_convert,nordic-krch,2024-10-30 11:17:30+00:00,2024-11-01 14:56:03+00:00,"{'bug': 1, 'area: Formatting Output': 1}",2 days 03:38:33
2153438928,`west build`: warn about conditional flags in `extra_configs`,pillo79,2024-10-30 10:00:44+00:00,2024-11-06 18:07:13+00:00,"{'bug': 1, 'area: West': 1}",7 days 08:06:29
2152874714,drivers: serial: fix potential overflow in fifo_fill and fifo_read,ken4647,2024-10-30 03:57:11+00:00,2024-11-06 18:06:07+00:00,"{'bug': 1, 'area: UART': 1, 'platform: STM32': 1, 'platform: nRF': 1, 'platform: Silabs': 1, 'platform: GD32': 1, 'platform: Renesas RA': 1, 'platform: NXP Drivers': 1}",7 days 14:08:56
2152473474,boards: shields: rk055hdmipi4ma0: increase DSI clock for RT1160,danieldegrasse,2024-10-29 21:04:25+00:00,2024-11-08 00:04:53+00:00,"{'bug': 1, 'area: Shields': 1, 'Trivial': 1}",9 days 03:00:28
2152353375,drivers: rtc: rv8263-c8: Alarm reworking,Kampi,2024-10-29 19:45:22+00:00,2024-11-06 20:43:10+00:00,"{'bug': 1, 'area: RTC': 1}",8 days 00:57:48
2151697865,sysbuild: Add missing option for MCUboot encryption support,nordicjm,2024-10-29 14:17:34+00:00,2024-10-30 13:54:34+00:00,"{'bug': 1, 'area: Build System': 1, 'Regression': 1, 'Trivial': 1, 'area: Sysbuild': 1, 'size: XS': 1}",0 days 23:37:00
2151310780,dts/andes: adjust the sizes of PLIC nodes,fkokosinski,2024-10-29 11:27:52+00:00,2024-10-31 19:17:03+00:00,"{'bug': 1, 'area: RISCV': 1}",2 days 07:49:11
2151117868,pm: policy: fix pm_policy_event_register arg,bjarki-andreasen,2024-10-29 09:54:05+00:00,2024-11-05 16:54:41+00:00,"{'bug': 1, 'area: Power Management': 1}",7 days 07:00:36
2150877120,tests: Bluetooth: Tester: Fix use of uninitialized cig_id for CAP,Thalley,2024-10-29 07:58:52+00:00,2024-10-31 14:23:16+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Qualification': 1, 'area: Bluetooth Audio': 1}",2 days 06:24:24
2150236277,soc: nxp: lpc55s69: Fix part number typo,dleach02,2024-10-28 22:00:45+00:00,2024-10-29 19:16:16+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1, 'backport v3.7-branch': 1}",0 days 21:15:31
2149435467,soc: st: stm32U5/L5 series also have SWO line,FRASTM,2024-10-28 15:10:37+00:00,2024-11-08 00:05:07+00:00,"{'bug': 1, 'platform: STM32': 1}",10 days 08:54:30
2149351620,stm32h7 dual-core have a bit to clock the internal flash,FRASTM,2024-10-28 14:37:35+00:00,2024-11-04 19:41:46+00:00,"{'bug': 1, 'area: Flash': 1, 'area: Devicetree': 1, 'platform: STM32': 1}",7 days 05:04:11
2148711495,tests/kernel/device: add missing `#power-domain-cells` in overlays,fkokosinski,2024-10-28 09:44:21+00:00,2024-10-30 13:53:49+00:00,"{'bug': 1, 'area: Kernel': 1, 'area: Device Model': 1}",2 days 04:09:28
2148697401,drivers: flash: Removed a __packed attribute from struct jesd216_bfp,LoveKarlsson,2024-10-28 09:37:25+00:00,2024-11-01 18:54:30+00:00,"{'bug': 1, 'area: Flash': 1}",4 days 09:17:05
2148520189,net: lwm2m: Add TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8 to cipher list,jbr-ia,2024-10-28 08:18:55+00:00,2024-10-30 19:27:40+00:00,"{'bug': 1, 'area: LWM2M': 1, 'size: XS': 1}",2 days 11:08:45
